order_id,customer_id,order_date,status,num_items,subtotal,tax,shipping,total,payment_method,shipping_address,delivery_date
ORD-0004410,CUST-000569,2025-10-15 22:30:39.975868,delivered,1,846.44,67.72,0.0,914.16,debit_card,"46419 Nelson Field Suite 823, West Brian, Haiti",2025-10-19 22:30:39.975868
ORD-0004411,CUST-004836,2025-10-10 15:08:24.137002,delivered,3,625.92,50.07,0.0,675.99,apple_pay,"724 Donna Valleys Apt. 844, North Misty, Dominica",2025-10-16 15:08:24.137002
ORD-0004412,CUST-000331,2026-01-09 16:35:51.472230,delivered,1,907.55,72.6,0.0,980.15,credit_card,"1479 Mack Flats, Port Marvinton, Malawi",2026-01-17 16:35:51.472230
ORD-0004413,CUST-000996,2025-11-06 17:34:32.759310,delivered,1,523.06,41.84,0.0,564.9,apple_pay,"8704 Hicks Isle Apt. 964, Leeborough, Barbados",2025-11-10 17:34:32.759310
ORD-0004414,CUST-003666,2026-04-14 01:36:48.555804,delivered,2,155.2,12.42,0.0,167.62,credit_card,"145 Fernandez Underpass, Bennettstad, Antarctica (the territory South of 60 deg S)",2026-04-21 01:36:48.555804
ORD-0004415,CUST-002644,2026-02-02 06:07:08.780991,delivered,1,114.44,9.16,0.0,123.6,debit_card,"0754 Mclaughlin Gardens, West Nicole, Cameroon",2026-02-09 06:07:08.780991
ORD-0004416,CUST-001822,2025-12-31 20:26:42.286360,delivered,2,318.94,25.52,0.0,344.46,credit_card,"42950 Garcia Neck, Lake Donnaberg, Philippines",2026-01-09 20:26:42.286360
ORD-0004417,CUST-003350,2026-03-02 10:07:11.319484,delivered,1,119.85,9.59,0.0,129.44,credit_card,"788 Hailey Mount Apt. 260, Lake Tylerside, Kyrgyz Republic",2026-03-09 10:07:11.319484
ORD-0004418,CUST-003034,2024-05-24 12:24:18.639093,delivered,1,1117.29,89.38,0.0,1206.67,credit_card,"295 Jones Cliff Suite 846, North Elizabeth, Guinea",2024-05-31 12:24:18.639093
ORD-0004419,CUST-000991,2026-02-15 23:32:26.436708,delivered,2,147.55,11.8,0.0,159.35,paypal,"194 Patrick Pines Apt. 901, Lake Samanthashire, Tuvalu",2026-02-21 23:32:26.436708
ORD-0004420,CUST-002629,2025-08-25 23:41:07.121469,delivered,3,1034.43,82.75,0.0,1117.18,paypal,"69645 Sara Shoal Suite 664, New Kimberly, Yemen",2025-08-28 23:41:07.121469
ORD-0004421,CUST-004145,2025-03-11 22:54:44.793880,delivered,3,2570.07,205.61,0.0,2775.68,apple_pay,"65549 Weber Freeway, Edwardmouth, Spain",2025-03-16 22:54:44.793880
ORD-0004422,CUST-002517,2026-01-15 22:40:12.710983,delivered,1,117.59,9.41,0.0,127.0,credit_card,"6932 Middleton Lakes, South Robin, Albania",2026-01-18 22:40:12.710983
ORD-0004423,CUST-001568,2026-04-01 06:08:22.798348,delivered,3,1893.89,151.51,0.0,2045.4,credit_card,"64437 Stanley Plain Apt. 797, Hernandezport, Gabon",2026-04-07 06:08:22.798348
ORD-0004424,CUST-001959,2026-01-08 02:57:51.894594,delivered,4,385.62,30.85,0.0,416.47,apple_pay,"9164 Harris Walks, West Gabrielleview, Tanzania",2026-01-15 02:57:51.894594
ORD-0004425,CUST-000126,2025-05-27 23:32:50.012210,delivered,1,618.54,49.48,0.0,668.02,paypal,"96659 Mcdaniel Viaduct Apt. 051, Brandonton, Greenland",2025-06-06 23:32:50.012210
ORD-0004426,CUST-002916,2025-10-09 02:20:22.127240,delivered,1,242.57,19.41,0.0,261.98,apple_pay,"421 Mccoy Rest Suite 038, North Davidmouth, Mongolia",2025-10-18 02:20:22.127240
ORD-0004427,CUST-001212,2026-04-21 22:57:11.428747,shipped,2,2157.03,172.56,0.0,2329.59,debit_card,"59110 Mcgee Village Suite 093, East Danielle, Azerbaijan",
ORD-0004428,CUST-000104,2025-11-12 11:22:58.140422,cancelled,2,1315.68,105.25,0.0,1420.93,debit_card,"379 Richard Vista Suite 359, Cunninghammouth, Holy See (Vatican City State)",
ORD-0004429,CUST-000759,2026-03-24 08:21:35.180704,delivered,1,783.58,62.69,0.0,846.27,apple_pay,"152 Martinez Drive, Edgarberg, Antarctica (the territory South of 60 deg S)",2026-03-28 08:21:35.180704
ORD-0004430,CUST-000355,2025-09-10 04:10:32.078337,delivered,1,45.47,3.64,9.99,59.1,paypal,"89705 Ralph Mountains, New William, Saint Pierre and Miquelon",2025-09-17 04:10:32.078337
ORD-0004431,CUST-001434,2026-04-24 19:07:08.536818,processing,2,1347.65,107.81,0.0,1455.46,debit_card,"685 Walter Shoal, Annaton, Uganda",
ORD-0004432,CUST-002066,2025-11-15 03:38:07.965589,delivered,3,3458.5,276.68,0.0,3735.18,debit_card,"058 Long Tunnel Apt. 855, Leechester, Christmas Island",2025-11-18 03:38:07.965589
ORD-0004433,CUST-003816,2026-04-13 12:30:02.821812,delivered,2,555.84,44.47,0.0,600.31,debit_card,"19034 Stephen Parkway, East Christopher, Eritrea",2026-04-18 12:30:02.821812
ORD-0004434,CUST-001497,2026-01-08 15:57:17.633567,delivered,1,467.53,37.4,0.0,504.93,paypal,"338 Diane Run Apt. 374, New Kaylaland, Angola",2026-01-14 15:57:17.633567
ORD-0004435,CUST-004855,2024-06-01 08:23:18.066342,cancelled,1,281.73,22.54,0.0,304.27,credit_card,"004 James Cape, Jefferyhaven, Cook Islands",
ORD-0004436,CUST-002097,2025-06-15 06:53:17.237751,delivered,1,721.64,57.73,0.0,779.37,paypal,"06606 Nicholas Pass, Simmonsburgh, San Marino",2025-06-20 06:53:17.237751
ORD-0004437,CUST-000347,2025-02-28 21:55:34.124174,delivered,4,1645.71,131.66,0.0,1777.37,debit_card,"7254 White Brooks, East Cassandra, Jersey",2025-03-05 21:55:34.124174
ORD-0004438,CUST-003250,2026-01-20 22:51:33.293483,delivered,1,522.1,41.77,0.0,563.87,paypal,"686 Gutierrez Cliff, New Courtney, Malta",2026-01-23 22:51:33.293483
ORD-0004439,CUST-002603,2026-03-14 19:24:47.618905,delivered,3,2490.96,199.28,0.0,2690.24,apple_pay,"00931 Barber Keys Suite 386, Lake Ryanville, Bulgaria",2026-03-16 19:24:47.618905
ORD-0004440,CUST-001524,2026-02-27 09:54:57.115403,delivered,1,275.54,22.04,0.0,297.58,paypal,"04926 Emma Drive Apt. 641, Boyerbury, Christmas Island",2026-03-03 09:54:57.115403
ORD-0004441,CUST-003824,2026-04-16 17:26:56.257400,delivered,2,721.82,57.75,0.0,779.57,credit_card,"440 David Motorway Apt. 483, Mendozaville, Panama",2026-04-26 17:26:56.257400
ORD-0004442,CUST-000839,2025-10-09 08:15:29.959272,delivered,1,568.31,45.46,0.0,613.77,credit_card,"85288 Bell Plain Apt. 211, New Bryan, Syrian Arab Republic",2025-10-16 08:15:29.959272
ORD-0004443,CUST-004719,2026-04-03 14:12:59.169830,cancelled,2,472.03,37.76,0.0,509.79,debit_card,"1357 Alvarez Shore Suite 927, Garyport, Netherlands",
ORD-0004444,CUST-003652,2025-12-23 15:36:22.989210,delivered,1,67.98,5.44,0.0,73.42,apple_pay,"07115 Timothy Parkway, West Edward, Malta",2025-12-27 15:36:22.989210
ORD-0004445,CUST-004987,2026-03-25 21:26:58.955258,delivered,1,1513.43,121.07,0.0,1634.5,credit_card,"6162 Miguel Islands, Lucasmouth, Vanuatu",2026-04-03 21:26:58.955258
ORD-0004446,CUST-004145,2024-10-05 03:52:45.090711,delivered,1,594.13,47.53,0.0,641.66,paypal,"86063 Colton Parkways Apt. 989, South Kristinport, Somalia",2024-10-14 03:52:45.090711
ORD-0004447,CUST-001775,2025-03-24 22:15:35.097463,delivered,1,72.25,5.78,0.0,78.03,debit_card,"24838 Dillon Roads, Sharpmouth, Spain",2025-04-02 22:15:35.097463
ORD-0004448,CUST-002227,2026-02-09 16:39:26.646699,delivered,2,158.84,12.71,0.0,171.55,credit_card,"86030 Hannah Roads, West Alisha, Congo",2026-02-14 16:39:26.646699
ORD-0004449,CUST-004922,2025-08-02 19:53:05.423253,returned,3,2214.79,177.18,0.0,2391.97,paypal,"8190 Miles Shoals Suite 006, North Brandon, New Caledonia",
ORD-0004450,CUST-002882,2025-02-20 13:16:31.629807,delivered,1,522.1,41.77,0.0,563.87,apple_pay,"09683 Matthew Lock, Simsborough, Netherlands Antilles",2025-02-25 13:16:31.629807
ORD-0004451,CUST-000629,2025-06-08 10:21:36.893823,delivered,1,587.03,46.96,0.0,633.99,paypal,"158 Jon Mission Suite 745, Angelastad, Kazakhstan",2025-06-17 10:21:36.893823
ORD-0004452,CUST-002682,2023-12-01 15:44:29.511152,delivered,2,110.85,8.87,0.0,119.72,debit_card,"1673 Christopher Mill, Loganhaven, Paraguay",2023-12-06 15:44:29.511152
ORD-0004453,CUST-003933,2025-12-22 08:51:03.045618,delivered,1,1582.2,126.58,0.0,1708.78,credit_card,"5890 Tiffany Spurs Apt. 420, North Robertville, Grenada",2025-12-30 08:51:03.045618
ORD-0004454,CUST-003593,2024-01-30 07:27:12.430533,delivered,3,3354.58,268.37,0.0,3622.95,apple_pay,"88473 Melanie Extension, Mathewsside, Saint Lucia",2024-02-06 07:27:12.430533
ORD-0004455,CUST-003094,2025-07-03 15:07:10.393868,delivered,1,431.63,34.53,0.0,466.16,debit_card,"48296 Hailey Inlet Suite 763, New John, United Arab Emirates",2025-07-07 15:07:10.393868
ORD-0004456,CUST-002921,2026-01-04 08:42:12.954625,delivered,1,779.0,62.32,0.0,841.32,credit_card,"97287 Ferguson Skyway Apt. 932, Jenningsfort, Dominican Republic",2026-01-14 08:42:12.954625
ORD-0004457,CUST-004676,2025-04-07 18:26:13.639950,delivered,1,1281.67,102.53,0.0,1384.2,debit_card,"43684 Ronnie Court, New Lauren, Montserrat",2025-04-13 18:26:13.639950
ORD-0004458,CUST-002048,2026-03-03 19:20:41.017993,delivered,1,1025.48,82.04,0.0,1107.52,apple_pay,"31592 Martin Street Apt. 867, Matthewburgh, United States Minor Outlying Islands",2026-03-13 19:20:41.017993
ORD-0004459,CUST-003554,2026-01-23 13:20:12.160590,delivered,3,2603.04,208.24,0.0,2811.28,debit_card,"46381 Cherry Mountains Apt. 682, Port Davidmouth, Taiwan",2026-01-31 13:20:12.160590
ORD-0004460,CUST-001652,2024-11-27 00:50:07.289684,delivered,2,186.79,14.94,0.0,201.73,apple_pay,"5413 Rogers Passage, West Travisburgh, Oman",2024-12-07 00:50:07.289684
ORD-0004461,CUST-001673,2025-02-28 08:23:05.853036,delivered,3,2905.66,232.45,0.0,3138.11,credit_card,"71932 Connie Valley, East Shanemouth, Wallis and Futuna",2025-03-05 08:23:05.853036
ORD-0004462,CUST-002552,2025-09-08 21:38:33.144191,delivered,1,45.47,3.64,9.99,59.1,debit_card,"646 Sarah Lane, West Joe, United States Minor Outlying Islands",2025-09-15 21:38:33.144191
ORD-0004463,CUST-003106,2025-02-02 17:11:19.318015,delivered,1,1881.15,150.49,0.0,2031.64,debit_card,"70817 Jeffrey Underpass Suite 129, New William, Uzbekistan",2025-02-12 17:11:19.318015
ORD-0004464,CUST-003152,2026-04-16 14:59:21.917916,delivered,2,88.42,7.07,0.0,95.49,credit_card,"9325 Adams Trail Suite 170, Port Travisville, Gambia",2026-04-23 14:59:21.917916
ORD-0004465,CUST-003864,2026-01-03 15:46:37.477060,cancelled,1,349.63,27.97,0.0,377.6,debit_card,"68564 Amy Spur Suite 567, Loweborough, Tuvalu",
ORD-0004466,CUST-000830,2024-12-13 02:17:45.041580,delivered,1,13.16,1.05,9.99,24.2,credit_card,"08698 Brian Pine, Brittanyshire, Lesotho",2024-12-23 02:17:45.041580
ORD-0004467,CUST-000820,2026-02-06 17:00:21.595677,delivered,1,1617.73,129.42,0.0,1747.15,apple_pay,"3366 Randall Junction, Donnaport, Cyprus",2026-02-11 17:00:21.595677
ORD-0004468,CUST-003671,2025-05-02 05:50:25.168591,delivered,1,1618.01,129.44,0.0,1747.45,debit_card,"576 Tyler Cape, Port Christopherfort, Uruguay",2025-05-10 05:50:25.168591
ORD-0004469,CUST-002360,2025-12-23 01:17:40.976702,delivered,1,111.32,8.91,0.0,120.23,paypal,"91800 Ortiz Row Apt. 528, Matthewburgh, Slovakia (Slovak Republic)",2026-01-02 01:17:40.976702
ORD-0004470,CUST-000259,2026-03-18 12:18:24.717239,delivered,2,800.91,64.07,0.0,864.98,paypal,"79962 Dominique Summit Suite 993, Lake Ricky, Jordan",2026-03-24 12:18:24.717239
ORD-0004471,CUST-000962,2026-01-28 15:24:04.132591,returned,1,195.01,15.6,0.0,210.61,debit_card,"89458 Williams Trace, Joycemouth, Bermuda",
ORD-0004472,CUST-004459,2026-03-29 02:21:12.794979,delivered,1,1253.74,100.3,0.0,1354.04,credit_card,"76697 William Pike Suite 226, West Curtisview, Maldives",2026-04-01 02:21:12.794979
ORD-0004473,CUST-000978,2025-10-01 17:50:11.097360,cancelled,1,276.04,22.08,0.0,298.12,apple_pay,"64106 Burgess Street Suite 624, North Joseph, Congo",
ORD-0004474,CUST-000723,2025-01-06 17:56:08.963511,delivered,1,652.53,52.2,0.0,704.73,paypal,"078 Pamela Cliff, Port Latashaland, Dominica",2025-01-14 17:56:08.963511
ORD-0004475,CUST-002904,2025-10-27 19:54:47.121638,delivered,2,471.53,37.72,0.0,509.25,apple_pay,"36108 Matthew Valleys Suite 989, Ramirezport, Taiwan",2025-11-05 19:54:47.121638
ORD-0004476,CUST-002462,2026-04-15 15:58:08.668351,delivered,1,723.59,57.89,0.0,781.48,debit_card,"4415 Russo Path, Stephanieland, Peru",2026-04-23 15:58:08.668351
ORD-0004477,CUST-003386,2023-08-06 19:06:33.277754,delivered,2,1305.87,104.47,0.0,1410.34,credit_card,"602 Johnson Drives, West Matthewberg, Eritrea",2023-08-08 19:06:33.277754
ORD-0004478,CUST-001715,2025-07-25 10:53:18.339056,delivered,3,696.34,55.71,0.0,752.05,credit_card,"57783 Adrian Rapids, Wendyfurt, Mexico",2025-07-28 10:53:18.339056
ORD-0004479,CUST-003790,2025-11-26 03:14:16.827039,delivered,3,2111.29,168.9,0.0,2280.19,debit_card,"90191 Moses Motorway, East Tylerville, Guernsey",2025-12-01 03:14:16.827039
ORD-0004480,CUST-003522,2026-04-22 08:40:38.080940,shipped,2,2095.92,167.67,0.0,2263.59,apple_pay,"980 Smith Branch Suite 833, New Charles, Peru",
ORD-0004481,CUST-004069,2025-01-14 13:15:11.483587,delivered,1,291.75,23.34,0.0,315.09,credit_card,"0862 Shaw Well, West Davidview, Pitcairn Islands",2025-01-19 13:15:11.483587
ORD-0004482,CUST-003786,2026-03-22 02:20:51.794969,delivered,1,84.1,6.73,0.0,90.83,credit_card,"312 Christine Avenue Suite 267, Williamborough, Comoros",2026-03-30 02:20:51.794969
ORD-0004483,CUST-004780,2025-06-20 06:27:42.714856,delivered,3,1806.54,144.52,0.0,1951.06,credit_card,"0489 Baldwin Manors Apt. 339, West Annehaven, Colombia",2025-06-27 06:27:42.714856
ORD-0004484,CUST-001375,2026-01-13 03:01:55.107235,returned,1,94.99,7.6,0.0,102.59,debit_card,"550 Christine Spur, Lake Brittany, Turkey",
ORD-0004485,CUST-000408,2024-09-01 11:28:14.335059,delivered,1,281.73,22.54,0.0,304.27,credit_card,"358 Coffey Stravenue, Martinshire, Burkina Faso",2024-09-06 11:28:14.335059
ORD-0004486,CUST-000958,2024-04-28 21:30:23.247211,delivered,1,269.47,21.56,0.0,291.03,paypal,"4638 Samantha Stravenue, Pinedafurt, Uruguay",2024-05-02 21:30:23.247211
ORD-0004487,CUST-004253,2024-11-15 05:04:27.126800,cancelled,2,1203.07,96.25,0.0,1299.32,debit_card,"5958 Bradley Fords, Jenniferfurt, Australia",
ORD-0004488,CUST-003821,2025-10-12 06:59:21.722986,delivered,1,154.44,12.36,0.0,166.8,credit_card,"41948 Miller Throughway, Lake Hollychester, Trinidad and Tobago",2025-10-18 06:59:21.722986
ORD-0004489,CUST-000218,2024-07-01 20:42:21.644380,delivered,1,86.39,6.91,0.0,93.3,paypal,"114 Peter Track, Johnsonchester, Cape Verde",2024-07-08 20:42:21.644380
ORD-0004490,CUST-002780,2024-12-03 04:47:48.197713,cancelled,2,213.15,17.05,0.0,230.2,apple_pay,"29053 Jorge Centers, Lake Allison, Wallis and Futuna",
ORD-0004491,CUST-003562,2025-06-29 21:55:51.856511,delivered,1,1199.67,95.97,0.0,1295.64,debit_card,"054 Contreras Grove, Cordovafurt, French Guiana",2025-07-05 21:55:51.856511
ORD-0004492,CUST-004696,2025-04-18 21:43:17.555958,delivered,1,60.61,4.85,0.0,65.46,debit_card,"500 William Junctions, Lake Christopherfort, Egypt",2025-04-27 21:43:17.555958
ORD-0004493,CUST-001559,2025-02-26 09:34:16.439090,delivered,1,90.29,7.22,0.0,97.51,apple_pay,"18709 Jeffrey Bypass, North Rebecca, El Salvador",2025-02-28 09:34:16.439090
ORD-0004494,CUST-002482,2025-04-09 06:35:40.282382,delivered,1,137.48,11.0,0.0,148.48,credit_card,"7084 Alvarez Court, South Juan, Eritrea",2025-04-13 06:35:40.282382
ORD-0004495,CUST-002484,2026-04-19 14:37:54.013951,in_transit,3,590.48,47.24,0.0,637.72,debit_card,"2893 Brenda Hollow, South Carlos, Egypt",
ORD-0004496,CUST-000551,2025-09-09 19:07:41.059948,delivered,4,1885.6,150.85,0.0,2036.45,apple_pay,"53312 Erika Causeway, Christopherbury, Puerto Rico",2025-09-13 19:07:41.059948
ORD-0004497,CUST-004282,2024-09-21 09:42:05.667491,delivered,1,83.79,6.7,0.0,90.49,debit_card,"2551 Cheryl Forges, Jamieville, Mauritania",2024-09-30 09:42:05.667491
ORD-0004498,CUST-002916,2026-03-13 18:01:40.268697,delivered,2,764.0,61.12,0.0,825.12,credit_card,"86459 Henderson Orchard, Mcmahonstad, Syrian Arab Republic",2026-03-21 18:01:40.268697
ORD-0004499,CUST-001615,2023-12-14 11:15:55.215682,delivered,2,399.58,31.97,0.0,431.55,debit_card,"88475 Danielle Lodge, New Jeremiah, Russian Federation",2023-12-23 11:15:55.215682
ORD-0004500,CUST-001120,2026-02-06 07:08:26.640502,delivered,1,22.0,1.76,9.99,33.75,paypal,"5123 Logan Rapid Apt. 310, Brandichester, Mauritania",2026-02-10 07:08:26.640502
ORD-0004501,CUST-002720,2025-11-06 22:07:31.036802,delivered,1,691.61,55.33,0.0,746.94,apple_pay,"438 Smith Isle Suite 947, Port Zachary, Qatar",2025-11-16 22:07:31.036802
ORD-0004502,CUST-003693,2025-04-09 14:39:20.943689,cancelled,1,313.04,25.04,0.0,338.08,apple_pay,"33326 Jim Crescent Apt. 508, Reginaldhaven, Montserrat",
ORD-0004503,CUST-004009,2025-10-19 18:54:42.057062,delivered,1,257.7,20.62,0.0,278.32,debit_card,"416 Martinez Mount, Gregoryhaven, Norfolk Island",2025-10-22 18:54:42.057062
ORD-0004504,CUST-001745,2026-04-20 20:45:23.115959,in_transit,2,3039.02,243.12,0.0,3282.14,credit_card,"5016 Christine Port Suite 911, Martinezville, South Africa",
ORD-0004505,CUST-000889,2026-01-20 11:59:04.281969,delivered,2,158.31,12.66,0.0,170.97,credit_card,"05078 Kevin Landing Suite 834, New Amymouth, Mayotte",2026-01-27 11:59:04.281969
ORD-0004506,CUST-001884,2025-11-29 10:15:02.741534,delivered,3,224.79,17.98,0.0,242.77,apple_pay,"29516 Garcia Plaza, East James, Zambia",2025-12-03 10:15:02.741534
ORD-0004507,CUST-000819,2026-04-18 10:31:31.451359,delivered,4,3049.18,243.93,0.0,3293.11,credit_card,"271 Richard Divide, South Anthonyshire, Hungary",2026-04-22 10:31:31.451359
ORD-0004508,CUST-000636,2025-03-13 20:58:58.073364,delivered,3,1369.4,109.55,0.0,1478.95,credit_card,"2814 English Locks Suite 617, Lake Nicoleside, Christmas Island",2025-03-16 20:58:58.073364
ORD-0004509,CUST-003224,2024-12-14 09:31:38.542834,delivered,3,308.9,24.71,0.0,333.61,debit_card,"7273 Anthony Camp Suite 513, Heatherfort, Portugal",2024-12-17 09:31:38.542834
ORD-0004510,CUST-001496,2023-10-23 22:41:23.027183,delivered,1,759.77,60.78,0.0,820.55,debit_card,"424 Bryan Rest, Port Michael, Ecuador",2023-10-30 22:41:23.027183
ORD-0004511,CUST-002820,2025-05-22 13:50:18.675683,delivered,1,217.02,17.36,0.0,234.38,paypal,"87419 Morgan Motorway, North Olivia, Sierra Leone",2025-05-29 13:50:18.675683
ORD-0004512,CUST-001262,2025-03-11 03:48:32.439599,delivered,4,1523.61,121.89,0.0,1645.5,paypal,"15010 Watts Crossing Apt. 399, Elizabethfurt, United States Virgin Islands",2025-03-17 03:48:32.439599
ORD-0004513,CUST-002124,2024-04-03 05:09:56.339321,delivered,1,63.4,5.07,0.0,68.47,apple_pay,"8592 Hill Isle Suite 754, Cunninghamchester, Jersey",2024-04-11 05:09:56.339321
ORD-0004514,CUST-002900,2026-02-07 02:02:40.794724,returned,3,1611.83,128.95,0.0,1740.78,paypal,"923 Erin Radial Apt. 799, Port Travis, United States Minor Outlying Islands",
ORD-0004515,CUST-001831,2025-10-11 15:04:50.608552,delivered,1,27.15,2.17,9.99,39.31,apple_pay,"80088 Ashley Crest Suite 101, West Emilychester, Dominica",2025-10-15 15:04:50.608552
ORD-0004516,CUST-003808,2025-01-02 13:05:35.497844,delivered,5,803.28,64.26,0.0,867.54,debit_card,"7208 Russo Keys Apt. 686, Lauraview, North Macedonia",2025-01-07 13:05:35.497844
ORD-0004517,CUST-004733,2025-10-04 07:51:49.211926,delivered,1,1775.03,142.0,0.0,1917.03,apple_pay,"4279 Anne Rest, North Joyce, Cayman Islands",2025-10-13 07:51:49.211926
ORD-0004518,CUST-003040,2026-04-17 01:32:39.612521,cancelled,4,1936.26,154.9,0.0,2091.16,apple_pay,"7043 Jonathan Lake, Alejandroborough, Sweden",
ORD-0004519,CUST-004135,2025-11-13 06:43:10.786346,delivered,1,186.99,14.96,0.0,201.95,credit_card,"9282 Jon Plain, Jenniferbury, Gabon",2025-11-18 06:43:10.786346
ORD-0004520,CUST-001361,2024-08-08 13:46:09.997705,delivered,1,617.39,49.39,0.0,666.78,paypal,"757 Mark Creek Suite 979, Bakerchester, Sao Tome and Principe",2024-08-15 13:46:09.997705
ORD-0004521,CUST-004619,2025-10-02 02:48:46.592448,delivered,3,2088.95,167.12,0.0,2256.07,paypal,"88851 Blake Gateway, Port Rebeccaland, British Virgin Islands",2025-10-08 02:48:46.592448
ORD-0004522,CUST-003810,2025-06-29 17:35:18.956127,delivered,1,195.01,15.6,0.0,210.61,apple_pay,"6099 Ruben Throughway, Lake Brandon, Monaco",2025-07-03 17:35:18.956127
ORD-0004523,CUST-004374,2025-12-30 06:55:37.238547,delivered,3,1042.3,83.38,0.0,1125.68,apple_pay,"893 Reed Meadow Apt. 119, Jamesborough, Saint Kitts and Nevis",2026-01-01 06:55:37.238547
ORD-0004524,CUST-000246,2024-10-15 14:28:04.205346,delivered,3,470.29,37.62,0.0,507.91,apple_pay,"177 Pugh Wall Suite 569, East Jamesberg, Peru",2024-10-19 14:28:04.205346
ORD-0004525,CUST-002453,2025-01-17 17:11:27.179499,delivered,4,1334.64,106.77,0.0,1441.41,paypal,"37036 Audrey Club Apt. 946, South Michaelport, Jordan",2025-01-21 17:11:27.179499
ORD-0004526,CUST-004055,2025-02-08 01:23:47.674334,delivered,4,5288.36,423.07,0.0,5711.43,apple_pay,"76132 Rowland Burgs, Rebeccaside, Tokelau",2025-02-10 01:23:47.674334
ORD-0004527,CUST-002525,2025-10-11 08:45:13.425505,cancelled,1,1914.25,153.14,0.0,2067.39,paypal,"70769 Bryan Throughway, New Mark, Turks and Caicos Islands",
ORD-0004528,CUST-004070,2025-04-17 22:48:23.367702,delivered,2,420.31,33.62,0.0,453.93,credit_card,"234 Brown Loop, Lake Mark, Haiti",2025-04-24 22:48:23.367702
ORD-0004529,CUST-000580,2025-07-02 17:23:45.414512,delivered,1,40.56,3.24,9.99,53.79,paypal,"24653 Matthew Way Suite 778, Mikefurt, Lithuania",2025-07-12 17:23:45.414512
ORD-0004530,CUST-004436,2024-06-21 01:15:43.504099,delivered,2,554.62,44.37,0.0,598.99,credit_card,"420 Barry Squares, East Kaitlynhaven, Fiji",2024-06-25 01:15:43.504099
ORD-0004531,CUST-004272,2024-12-15 18:43:58.599872,delivered,3,1870.08,149.61,0.0,2019.69,credit_card,"07464 Brock Lake, Marshallport, Dominican Republic",2024-12-21 18:43:58.599872
ORD-0004532,CUST-004515,2026-03-06 15:41:05.676915,cancelled,3,244.33,19.55,0.0,263.88,debit_card,"5762 King Ranch Apt. 923, East Sophia, Bermuda",
ORD-0004533,CUST-001127,2025-11-19 02:29:50.619061,delivered,1,160.01,12.8,0.0,172.81,paypal,"54409 Moore Loaf, South Tanner, Guyana",2025-11-23 02:29:50.619061
ORD-0004534,CUST-004037,2025-04-02 07:08:43.973558,delivered,1,1145.54,91.64,0.0,1237.18,credit_card,"8451 Skinner Highway Suite 118, Davisland, Ecuador",2025-04-06 07:08:43.973558
ORD-0004535,CUST-003644,2025-08-07 14:32:51.521903,delivered,1,1194.87,95.59,0.0,1290.46,debit_card,"1669 Dana Lodge, Amberland, United States Virgin Islands",2025-08-17 14:32:51.521903
ORD-0004536,CUST-003349,2025-07-29 07:07:12.928623,delivered,1,42.69,3.42,9.99,56.1,apple_pay,"024 Smith Valley Apt. 809, Caitlinview, Honduras",2025-07-31 07:07:12.928623
ORD-0004537,CUST-000824,2024-12-05 22:03:47.586006,cancelled,2,2912.87,233.03,0.0,3145.9,paypal,"96163 Pham Trace, Stevemouth, Sweden",
ORD-0004538,CUST-004793,2026-03-26 17:37:48.436561,delivered,1,140.92,11.27,0.0,152.19,credit_card,"18300 Frye Mountain Apt. 173, Arnoldstad, Gibraltar",2026-04-05 17:37:48.436561
ORD-0004539,CUST-002849,2026-03-27 15:31:04.942393,delivered,3,1293.23,103.46,0.0,1396.69,apple_pay,"4359 Moore Shore, Samanthafurt, Albania",2026-04-06 15:31:04.942393
ORD-0004540,CUST-000068,2026-04-02 02:24:49.281183,delivered,1,1914.25,153.14,0.0,2067.39,apple_pay,"6846 Yesenia Shoal, East Doris, Grenada",2026-04-04 02:24:49.281183
ORD-0004541,CUST-000921,2026-04-21 12:40:09.353472,in_transit,1,164.1,13.13,0.0,177.23,apple_pay,"3318 Fisher Crossing Apt. 816, Eduardoport, Cayman Islands",
ORD-0004542,CUST-003646,2024-12-01 17:59:14.112477,delivered,1,796.46,63.72,0.0,860.18,apple_pay,"6500 Lisa Creek, Mccormickborough, Senegal",2024-12-07 17:59:14.112477
ORD-0004543,CUST-003408,2025-08-05 03:00:40.272788,cancelled,1,1617.73,129.42,0.0,1747.15,paypal,"09589 Brian Plaza Suite 835, New Daleland, South Georgia and the South Sandwich Islands",
ORD-0004544,CUST-004322,2026-02-09 01:07:08.888914,delivered,3,539.41,43.15,0.0,582.56,paypal,"719 Peters Island, Clarenceshire, Guadeloupe",2026-02-17 01:07:08.888914
ORD-0004545,CUST-002739,2025-10-29 04:57:50.092609,delivered,2,1779.11,142.33,0.0,1921.44,apple_pay,"7003 Elizabeth Throughway, Megantown, Palau",2025-10-31 04:57:50.092609
ORD-0004546,CUST-004582,2025-03-04 10:55:45.479902,delivered,1,55.01,4.4,0.0,59.41,credit_card,"7943 Amy Rest Suite 670, Lake Richard, Brunei Darussalam",2025-03-08 10:55:45.479902
ORD-0004547,CUST-001223,2025-09-26 06:40:46.107082,delivered,1,376.44,30.12,0.0,406.56,debit_card,"539 Flores Highway Suite 745, Riversburgh, British Virgin Islands",2025-10-04 06:40:46.107082
ORD-0004548,CUST-002586,2026-03-01 07:05:10.920233,returned,2,1531.62,122.53,0.0,1654.15,paypal,"3969 Derrick Wells Apt. 101, West Elizabeth, Morocco",
